CatID,ACC,Site,CAT,Locus,ProvString,Component,Description,Ct,Wt,MtlString,CndString,ML,AL,MW,MTH,BW,NW,PSA,DSA,MXWP,STL,Comments,PointType,Analyst,Complete,Notched,Serrated,EdgeGround,BasalThinned,Reworked
33283,26HU4962-10,26HU4962,3816,A,PL Artifact 21,Non-component,PROJECTILE POINT,1,0.7,Cryptocrystalline silicate,Proximal fragment,14.8,10.1,12.9,4.1,12.3,,,,,,,Humboldt,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
33284,26HU4962-10,26HU4962,3817,A,PL Artifact 22,Non-component,PROJECTILE POINT,1,1.4,Obsidian,Proximal fragment,24.6,21,15.8,4.2,4.2,10.2,,164,,8.1,PSA looks measureable,Elko?,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
33285,26HU4962-10,26HU4962,3818,A,PL Artifact 31,Non-component,PROJECTILE POINT,1,1.1,Obsidian,Proximal fragment,20.5,15.6,14.7,3.9,12.2,,,,,,don’t have point to look at EG,Great Basin Concave Base?,,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
33286,26HU4962-10,26HU4962,3819,A,PL Artifact 33,Non-component,PROJECTILE POINT,1,2.3,Obsidian,Nearly complete,27.8,27.4,23.5,4.2,11.2,12.7,109,167,,4.7,one notch,Elko?,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
33287,26HU4962-10,26HU4962,3820,NL,PL Artifact 39,Non-component,PROJECTILE POINT,1,2.3,Obsidian,Proximal fragment,26.1,25.1,17.1,4.6,12.9,,,,,,don’t have point to look at EG,Great Basin Concave Base?,,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
33288,26HU4962-10,26HU4962,3821,NL,PL Artifact B,Non-component,PROJECTILE POINT,1,0.7,Obsidian,Medial fragment,16.4,13.1,14.5,2.9,3.4,7.5,,133,,,,Indeterminate,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
33289,26HU4962-10,26HU4962,3822,B,PL Artifact C,Non-component,PROJECTILE POINT,1,1.7,Obsidian,Medial fragment,13.2,11.9,22.2,6.1,10.8,11.1,89,148,,4.5,,Dart-sized,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
33290,26HU4962-10,26HU4962,3823,B,PL Artifact D,Non-component,PROJECTILE POINT,1,1.9,Obsidian,Medial fragment,20.5,20.5,20.3,4.9,5.2,10.6,96,148,,4.2,PSA rule,Elko?,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
33291,26HU4962-10,26HU4962,3824,NL,PL Artifact K,Non-component,PROJECTILE POINT,1,0.8,Obsidian,Medial fragment,15.8,15.4,15.5,3.9,10.7,8.6,132,,,8.1,,Indeterminate,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
33292,26HU4962-10,26HU4962,3825,NL,PL Artifact J,Non-component,PROJECTILE POINT,1,2.2,Obsidian,Proximal fragment,18.8,18.5,24.1,6.8,13.9,15.2,122,194,,10.4,,Dart-sized,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
33293,26HU4962-10,26HU4962,3826,NL,PL Artifact Q,Non-component,PROJECTILE POINT,1,2,Obsidian,Proximal fragment,27.6,25,14.7,6.7,14.7,,,,,,,Humboldt?,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
33320,26HU4962-10,26HU4962,3862,NL,PL Artifact L,Non-component,PROJECTILE POINT,1,2.2,Obsidian,Proximal fragment,25.1,23.1,18.7,4.8,10.6,11.7,121,216,,7.9,DSA rule,Elko?,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
33322,26HU5272-10,26HU5272,3864,NL,PL Artifact PA-83,Non-component,PROJECTILE POINT,1,0.3,Cryptocrystalline silicate,Proximal fragment,12,9.6,11.5,1.9,6,8.6,162,200,,4.4,NW rule,Desert Side-notched,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
33329,26WA8756-10,26WA8756,3871,NL,PL Artifact 1,Non-component,PROJECTILE POINT,1,1.9,Obsidian,Proximal fragment,22.4,20.5,19,5,11.5,10.3,111,199,,7.5,DSA rule,Elko?,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
33330,26WA8766-10,26WA8766,3872,NL,PL Artifact 5,Non-component,PROJECTILE POINT,1,5.1,Obsidian,Proximal fragment,35.5,32.3,22.8,6.6,15.1,12.5,113,210,,10,PSA is high,Gatecliff,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
33341,26WA8771-10,26WA8771,3883,-,PL Artifact 1,,PROJECTILE POINT,1,2.3,Obsidian,Proximal fragment,30.6,28,19.5,4.3,5,10,119,199,,9.3,DSA rule,Elko,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
33342,26WA8771-10,26WA8771,3884,-,PL Artifact 2,,PROJECTILE POINT,1,2.9,Obsidian,Proximal fragment,27.5,22.8,24.3,4.9,4,13,112,158,,7.4,,Elko,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
33343,26WA8772-10,26WA8772,3885,NL,PL Artifact 1,Non-component,PROJECTILE POINT,1,11.2,Obsidian,Proximal fragment,48.4,45.8,25,8.1,20.3,,,,,,,Humboldt,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
33344,26WA8773-10,26WA8773,3886,-,PL Artifact 1,,PROJECTILE POINT,1,0.9,Obsidian,Proximal fragment,13.4,11.9,15.9,4,15.8,8.9,131,194,,10.2,DSA rule,Elko,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
33345,26HU4960-10,26HU4960,3887,NL,PL Artifact 5,Non-component,PROJECTILE POINT,1,1.6,Obsidian,Proximal fragment,24.5,14.7,23.5,4.1,4.7,13,115,140,,6.1,Deeply split stem,Elko,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
33346,26HU4961-10,26HU4961,3888,-,PL Artifact 1,Middle Archaic,PROJECTILE POINT,1,1.9,Obsidian,Proximal fragment,26.6,25,20,3.9,5.3,10.7,125,158,,5.9,,Elko,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
33347,26HU4960-10,26HU4960,3889,NL,PL Artifact 4,Non-component,PROJECTILE POINT,1,2,Obsidian,Proximal fragment,23.7,18.8,21,5.1,14.7,12,117,197,,7.1,DSA rule (but see other side),Elko,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
33353,26HU4962-10,26HU4962,3895,NL,PL Artifact 45,Non-component,PROJECTILE POINT,1,4.1,Obsidian,Proximal fragment,29.6,25.2,19.2,6.6,5.1,,,,,,,Humboldt,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
33354,26HU5272-10,26HU5272,3896,NL,PL Artifact PA-61,Non-component,PROJECTILE POINT,1,2.5,Obsidian,Proximal fragment,31.8,28.9,22.8,4.7,17.1,11.8,118,134,,10.6,Eared/split stem,Elko,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
33355,26EK11812-10,26EK11812,3941,-,PL Artifact 2,Non-component,PROJECTILE POINT,1,1.8,Obsidian,Proximal fragment,22.5,19.8,20.6,4,19.3,11.2,146,148,,8.9,,Elko,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
33356,26EK11812-10,26EK11812,3942,-,PL Artifact 1,Non-component,PROJECTILE POINT,1,5.2,Cryptocrystalline silicate,Proximal fragment,33.2,29.3,24.5,6,20.2,,,,,,,Humboldt,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
33364,26EK11844-10,26EK11844,3951,-,PL Artifact 1,Non-component,PROJECTILE POINT,1,0.9,Cryptocrystalline silicate,Nearly complete,25.9,25.9,13.3,3,6.1,5.6,108,128,,4.4,,Rosegate,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
33365,26EK11844-10,26EK11844,3952,-,PL Artifact 2,Non-component,PROJECTILE POINT,1,2,Cryptocrystalline silicate,Proximal fragment,18.3,13.3,22.8,5.4,13.7,15.9,90,206,,12,,Gatecliff,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
33366,26EK-ISO-10,26EK-ISO,3953,-,-,,PROJECTILE POINT,1,0.5,Cryptocrystalline silicate,Proximal fragment,17.1,16.9,16.5,2,2.6,4.8,101,111,,3.8,,Rosegate,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
33367,26EK11846-10,26EK11846,3954,NL,PL Artifact 1,,PROJECTILE POINT,1,0.6,Cryptocrystalline silicate,Medial fragment,18.4,16.3,12.3,2.2,,7.7,136,168,,5.4,split stem,Rosegate,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
33374,26EK5139-10,26EK5139,3961,NL,PL Artifact 13,Non-component,PROJECTILE POINT,1,4.6,Cryptocrystalline silicate,Proximal fragment,34.6,30.1,21.5,5.3,15.6,,,,,,,Humboldt,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
33375,26EK5139-10,26EK5139,3962,NL,PL Artifact 14,Non-component,PROJECTILE POINT,1,2.8,Cryptocrystalline silicate,Proximal fragment,29.2,26.2,20.2,5.7,11.8,12.7,90,160,,10.7,,Gatecliff,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
33376,26EK5139-10,26EK5139,3963,PC,PL Artifact 15,Early Archaic (Locus PC),PROJECTILE POINT,1,1.9,Cryptocrystalline silicate,Proximal fragment,18.8,13.4,23.6,4.7,12.8,,,,,,,Indeterminate,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
33377,26WA8650-10,26WA8650,3964,-,PL Artifact 1,Non-component,PROJECTILE POINT,1,6.3,Obsidian,Whole,57.5,57.4,20.8,7.5,,,,,49,,,Lanceolate,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
33387,26WA8677-10,26WA8677,3974,-,PL Artifact 1,Non-component,PROJECTILE POINT,1,2.4,Obsidian,Proximal fragment,25.7,22,20.9,4.1,17.2,,,,,,,Great Basin Concave Base?,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
33391,26HU4945-10,26HU4945,3979,NL,PL Artifact 10,Non-component,PROJECTILE POINT,1,0.8,Obsidian,Proximal fragment,16.8,16.1,18,4.6,12.9,8.6,133,167,,8.7,base incomplete; orientation?,Elko?,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
32940,26EK11850-10,26EK11850,71,-,PL Artifact 2,Non-component,PROJECTILE POINT,1,3.7,Cryptocrystalline silicate,Proximal fragment,32.4,31.9,19,6.6,12,9.9,138,204,,9.5,asymmetrical,Elko?,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
32941,26EK-ISO-10,26EK-ISO,77,-,-,,PROJECTILE POINT,1,4.5,Cryptocrystalline silicate,Nearly complete,34.9,32.6,23.5,6,18.2,12.8,135,191,,8.2,,Elko,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
32942,26EK-ISO-10,26EK-ISO,91,-,-,,PROJECTILE POINT,1,11.1,Cryptocrystalline silicate,Whole,68.2,64.6,36.9,4.9,25.3,15.6,114,135,,10.8,nice,Elko,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
32943,26EK1524-10,26EK1524,92,-,PL Artifact 1,Non-component,PROJECTILE POINT,1,0.5,Cryptocrystalline silicate,Distal fragment,16.2,15.7,11.4,2.4,,7,92,216,,1.2,mini Gatecliff,Other Arrow,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
32954,26EK-ISO-10,26EK-ISO,103,-,-,,PROJECTILE POINT,1,2.7,Cryptocrystalline silicate,Proximal fragment,24.8,24.5,20.8,5.2,14.5,13.1,114,195,,6.8,,Elko?,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
32956,26EK11789-10,26EK11789,105,NL,PL Artifact 1,Non-component,PROJECTILE POINT,1,1.5,Cryptocrystalline silicate,Nearly complete,26,24.9,17.6,3.8,,10.6,73,202,,4.2,,Gatecliff,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
32962,26EK11790-10,26EK11790,111,-,PL Artifact 1,Non-component,PROJECTILE POINT,1,0.4,Cryptocrystalline silicate,Proximal fragment,11.6,9.7,14,2.6,4.2,9,125,188,,5.9,,Rosegate,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
32963,26EK11790-10,26EK11790,112,-,PL Artifact 2,Non-component,PROJECTILE POINT,1,6.4,Cryptocrystalline silicate,Proximal fragment,39.9,38.7,23.8,6.5,11.3,15.2,115,136,,4.9,,Elko?,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
32965,26EK11790-10,26EK11790,114,-,PL Artifact 4,Non-component,PROJECTILE POINT,1,6.4,Cryptocrystalline silicate,Proximal fragment,37.9,37.3,22.5,6,11.7,,,,,,,Great Basin Stemmed,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
32966,26EK11790-10,26EK11790,115,-,PL Artifact 5,Non-component,PROJECTILE POINT,1,2.5,Cryptocrystalline silicate,Proximal fragment,27.3,27,22,3.9,5.5,11.2,77,138,,6.1,,Contracting Stem Dart,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
32977,26EK-ISO-10,26EK-ISO,126,-,-,,PROJECTILE POINT,1,5.8,Cryptocrystalline silicate,Proximal fragment,38.8,35.5,22.4,6.7,15.5,14,106,196,,14,,Gatecliff,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
32978,26EK11792-10,26EK11792,127,NL,PL Artifact 1,Early Archaic/Middle Archaic,PROJECTILE POINT,1,1.6,Cryptocrystalline silicate,Nearly complete,26.6,24.4,15.6,4.8,,,,,,,,Humboldt,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
32979,26EK11792-10,26EK11792,128,NL,PL Artifact 2,Early Archaic/Middle Archaic,PROJECTILE POINT,1,2.3,Cryptocrystalline silicate,Proximal fragment,25.4,25.3,18.4,5,11.7,12.3,107,192,,6.4,PSA rule,Elko?,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
32980,26EK11792-10,26EK11792,129,NL,PL Artifact 3,Early Archaic/Middle Archaic,PROJECTILE POINT,1,1.6,Cryptocrystalline silicate,Proximal fragment,20.1,19.1,16.9,4.5,9.5,,,,,,,Humboldt,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
32981,26EK11792-10,26EK11792,130,NL,PL Artifact 4,Early Archaic/Middle Archaic,PROJECTILE POINT,1,0.5,Cryptocrystalline silicate,Proximal fragment,10,8.8,14.3,3.5,7.1,11.7,138,,,10,,Elko?,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
32985,26EK12129-10,26EK12129,134,NL,PL Artifact 1,Non-component,PROJECTILE POINT,1,0.4,Cryptocrystalline silicate,Nearly complete,20.7,20.4,10.3,2.5,4.4,6,148,197,,4.9,,Desert Side-notched,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
32986,26EK12129-10,26EK12129,135,NL,PL Artifact 2,Non-component,PROJECTILE POINT,1,1.2,Cryptocrystalline silicate,Medial fragment,24.6,23.4,15.3,3,,,,129,,,"no NW, PSA",Rosegate?,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
32988,26EK12130-10,26EK12130,137,A,PL Artifact 2,Terminal Prehistoric,PROJECTILE POINT,1,1.2,Cryptocrystalline silicate,Nearly complete,29.1,25.1,12,4.2,4.3,6.3,161,201,,7.9,,Desert Side-notched,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
32989,26EK12130-10,26EK12130,138,NL,PL Artifact 3,Terminal Prehistoric,PROJECTILE POINT,1,1.6,Obsidian,Proximal fragment,24,23.7,16.3,3.7,14.2,,,,,,,Cottonwood,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
32990,26EK12130-10,26EK12130,139,NL,PL Artifact 4,Terminal Prehistoric,PROJECTILE POINT,1,1,Obsidian,Proximal fragment,19.9,18.5,18.4,3.3,6,7.7,106,143,,7,,Rosegate,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
32995,26EK-ISO-10,26EK-ISO,144,-,-,,PROJECTILE POINT,1,1,Cryptocrystalline silicate,Whole,28.3,24.5,14.4,3.4,14.8,9.7,146,199,,8.8,DAI too high,Desert Side-notched,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
30391,26EK-ISO-10,26EK-ISO,146,-,-,,PROJECTILE POINT,1,2.4,Cryptocrystalline silicate,Proximal fragment,26.7,25.5,20.1,4,20.6,14.1,138,190,,8.1,,Elko,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
30392,26EK2025-10,26EK2025,147,-,PL Artifact 1,Non-component,PROJECTILE POINT,1,2.8,Obsidian,Proximal fragment,19.8,19.6,19.5,7.3,16,15.3,101,204,,9.7,,Great Basin Stemmed,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
30393,26EK2025-10,26EK2025,148,-,PL Artifact 2,Non-component,PROJECTILE POINT,1,3.6,Basalt,Medial fragment,27.6,24.8,18.6,5.1,,,,,,,,Great Basin Stemmed?,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
30394,26EK2025-10,26EK2025,149,-,PL Artifact 3,Non-component,PROJECTILE POINT,1,1.5,Cryptocrystalline silicate,Nearly complete,22.7,20.6,16.7,4.3,12.8,11.2,135,235,,6.5,DSA rule,Elko?,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
30395,26EK2025-10,26EK2025,150,-,PL Artifact 4,Non-component,PROJECTILE POINT,1,2.7,Obsidian,Proximal fragment,17,15.2,23,7,,,,,,,,Great Basin Stemmed,,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
30397,26EK2025-10,26EK2025,152,-,PL Artifact 6,Non-component,PROJECTILE POINT,1,4.4,Cryptocrystalline silicate,Proximal fragment,34.4,30.6,21.4,6.7,15,15.5,88,216,,15.1,reworked,Gatecliff,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
30378,26EK11795-10,26EK11795,159,NL,PL Artifact 2,Early Archaic,PROJECTILE POINT,1,0.9,Cryptocrystalline silicate,Proximal fragment,14,12.5,13.5,5.7,10.1,,,,,,,Humboldt,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
30379,26EK11796-10,26EK11796,160,NL,PL Artifact 1,Non-component,PROJECTILE POINT,1,4.1,Basalt,Nearly complete,30.4,30.1,27.5,5.4,10.8,12.9,117,169,,5.5,,Elko?,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
30383,26EK11800-10,26EK11800,164,B,PL Artifact 1,Middle Archaic (Locus B),PROJECTILE POINT,1,2.3,Obsidian,Proximal fragment,26.6,22.3,18.3,4.6,16.6,11.5,130,163,,7.9,split stem/eared,Elko,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
30384,26EK11805-10,26EK11805,167,B,PL Artifact 1,Non-component,PROJECTILE POINT,1,6,Cryptocrystalline silicate,Nearly complete,49,46.8,18.5,6.5,12.4,11.5,100,217,,10.9,,Gatecliff,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
30385,26EK11805-10,26EK11805,168,B,PL Artifact 2,Non-component,PROJECTILE POINT,1,2.7,Obsidian,Nearly complete,30.3,28.2,17.8,5.6,11,9.2,105,207,,10.5,PSA rule,Gatecliff?,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
30387,26EK11805-10,26EK11805,170,B,PL Artifact 4,Non-component,PROJECTILE POINT,1,2,Obsidian,Proximal fragment,26.8,23.9,15.9,4.7,12.1,11.5,110,202,,10,,Gatecliff,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
30388,26EK11805-10,26EK11805,171,B,PL Artifact 5,Non-component,PROJECTILE POINT,1,3,Cryptocrystalline silicate,Proximal fragment,27.4,25.9,18.4,6.1,12.8,11.8,96,216,,11.3,,Gatecliff,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
30389,26EK11805-10,26EK11805,172,B,PL Artifact 6,Non-component,PROJECTILE POINT,1,3.7,Cryptocrystalline silicate,Proximal fragment,25.2,23.8,22.5,5.3,19.6,14.8,156,158,,12.3,,Northern Side-notched,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
30390,26EK11805-10,26EK11805,173,B,PL Artifact 7,Non-component,PROJECTILE POINT,1,4.6,Obsidian,Proximal fragment,32.5,28.4,23.4,6.6,3.4,,,,,,shouldered?,Other Dart,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
30398,26EK11805-10,26EK11805,174,B,PL Artifact 8,Non-component,PROJECTILE POINT,1,5.1,Cryptocrystalline silicate,Proximal fragment,35.9,28.4,27.8,4.9,10.8,14.9,100,173,,10.1,,Gatecliff,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
30416,26EK12133-10,26EK12133,192,NL,PL Artifact 4,Non-component,PROJECTILE POINT,1,1.6,Cryptocrystalline silicate,Proximal fragment,21,18.5,22.3,4.2,15.5,11.4,154,155,,9.3,,Elko,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
30417,26EK12133-10,26EK12133,193,NL,PL Artifact 5,Non-component,PROJECTILE POINT,1,4.5,Cryptocrystalline silicate,Proximal fragment,32.2,31.9,25.7,4.9,12.9,12,113,139,,7.6,,Elko,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
30418,26EK12133-10,26EK12133,194,NL,PL Artifact 6,Non-component,PROJECTILE POINT,1,0.8,Cryptocrystalline silicate,Proximal fragment,14.6,13.9,17.6,3.7,4.6,5.9,86,184,,1.5,,Arrow-sized,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
30419,26EK12133-10,26EK12133,195,NL,PL Artifact 7,Non-component,PROJECTILE POINT,1,2.2,Obsidian,Whole,27,25.7,22.4,4.8,13.5,13.5,111,169,,6.5,,Elko,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
30420,26EK12133-10,26EK12133,196,NL,PL Artifact 8,Non-component,PROJECTILE POINT,1,1.2,Cryptocrystalline silicate,Whole,29.1,29,14.3,4.2,4.9,4.3,100,148,,4.6,,Rosegate,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
30421,26EK12133-10,26EK12133,197,NL,PL Artifact 9,Non-component,PROJECTILE POINT,1,0.3,Cryptocrystalline silicate,Nearly complete,17,14.2,11.3,2.4,12.1,8.7,139,211,,6.9,Metrics say Rosegate,Desert Side-notched,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
30422,26EK12133-10,26EK12133,198,F,PL Artifact 10,Non-component,PROJECTILE POINT,1,2,Obsidian,Medial fragment,17.5,17.5,19.8,5.5,13.1,15.1,70,166,,6.2,,Dart-sized,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
30424,26EK12133-10,26EK12133,200,D,PL Artifact 12,Non-component,PROJECTILE POINT,1,0.7,Obsidian,Proximal fragment,8.7,6.6,18.5,4.7,18.5,12.7,121,,,8.7,base only,Elko?,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
30426,26EK12133-10,26EK12133,202,NL,PL Artifact 16,Non-component,PROJECTILE POINT,1,1.8,Cryptocrystalline silicate,Whole,31.6,31.5,15.9,4.2,8,10.3,103,219,,11,,Contracting Stem Dart,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
30427,26EK12133-10,26EK12133,203,NL,PL Artifact 17,Non-component,PROJECTILE POINT,1,1.4,Obsidian,Nearly complete,26.6,24.7,16.4,4.3,6.9,9.4,136,212,,7.3,"made on flake, ugly, unfinished?",Indeterminate,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
30430,26EK12133-10,26EK12133,206,NL,PL Artifact 20,Non-component,PROJECTILE POINT,1,1.2,Obsidian,Proximal fragment,19.5,15,13.3,4.7,12,9.4,105,,,19.5,base only; PSA,Gatecliff?,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
30449,26EK11825-10,26EK11825,247,NL,PL Artifact 1,,PROJECTILE POINT,1,0.7,Cryptocrystalline silicate,Whole,25.7,25.7,11.3,2.8,10.1,,,,33,,,Cottonwood,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
30425,26EK12133-10,26EK12133,201,C,PL Artifact 13,Terminal Prehistoric (Locus C),PROJECTILE POINT,1,0.8,Cryptocrystalline silicate,Whole,23.7,21.4,14.8,3.1,8.1,8.1,91,188,,5.2,Mini Gatecliff! Tiny,Other Arrow,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
30450,26EK11826-10,26EK11826,248,NL,PL Artifact 1,,PROJECTILE POINT,1,1.3,Cryptocrystalline silicate,Proximal fragment,17.6,17.2,19,4.6,5,6.7,90,128,,6.3,,Rosegate,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
30451,26EK11826-10,26EK11826,249,NL,PL Artifact 2,,PROJECTILE POINT,1,1.1,Cryptocrystalline silicate,Whole,30.7,30.6,12.4,3.3,6.9,8.1,88,236,,8.6,,Small Stemmed,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
30452,26EK11826-10,26EK11826,250,NL,PL Artifact 3,,PROJECTILE POINT,1,1.1,Cryptocrystalline silicate,Proximal fragment,23.3,20.1,15.4,3.7,9.5,7.6,118,143,,5,,Rosegate,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
30453,26EK11827-10,26EK11827,251,-,PL Artifact 1,,PROJECTILE POINT,1,1.4,Cryptocrystalline silicate,Proximal fragment,23.6,23.2,15.8,3.6,8,7.3,119,166,,7.1,,Rosegate,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
30457,26EK-ISO-10,26EK-ISO,259,-,-,,PROJECTILE POINT,1,1.5,Obsidian,Proximal fragment,24.4,22.5,18.6,4.3,14.9,10.7,124,146,,7.4,,Elko,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
30458,26EK-ISO-10,26EK-ISO,263,-,-,,PROJECTILE POINT,1,1.9,Cryptocrystalline silicate,Proximal fragment,21.2,18.5,23.6,4.2,17.8,13,123,150,,8.2,,Elko,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
30461,26EK11833-10,26EK11833,266,NL,PL Artifact 1,Non-component,PROJECTILE POINT,1,0.5,Obsidian,Proximal fragment,11.2,9.8,13.8,3.4,,,,,,,,Humboldt,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
30462,26EK2021-10,26EK2021,267,NL,PL Artifact 4,Early Archaic,PROJECTILE POINT,1,2.8,Cryptocrystalline silicate,Proximal fragment,31.7,28.9,16.6,4.8,16.4,,,,,,,Humboldt,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
30464,26EK9484-10,26EK9484,269,NL,PL Artifact 1,Non-component,PROJECTILE POINT,1,0.2,Cryptocrystalline silicate,Proximal fragment,10.2,7.7,11.4,1.5,12.1,6.3,167,201,,8.1,,Desert Side-notched,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
30465,26EK9484-10,26EK9484,270,NL,PL Artifact 2,Non-component,PROJECTILE POINT,1,0.7,Cryptocrystalline silicate,Nearly complete,21.1,20.8,15.7,3.1,5.3,6.5,115,135,,5.9,,Rosegate,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
30471,26EK-ISO-10,26EK-ISO,276,-,-,,PROJECTILE POINT,1,1.9,Obsidian,Medial fragment,26.5,24.7,18.8,4.3,,,,,,,,Indeterminate,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
30474,26EK12133-10,26EK12133,279,NL,PL Artifact 1,Non-component,PROJECTILE POINT,1,0.6,Cryptocrystalline silicate,Half,24.5,13.2,14.8,1.9,6.1,5.3,87,121,,4.9,,Rosegate,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
30476,26HU5272-10,26HU5272,294,PL-A,PL Artifact PA-64,Non-component,PROJECTILE POINT,1,1,Obsidian,Whole,29.2,29.2,15.8,2.8,6.3,6.5,105,138,,6.7,,Rosegate,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
